activity_id,user_id,lesson_id,activity_type,timestamp
2463,14817,23453,paused,2023-01-22 05:57:00
2464,67055,17583,paused,2024-09-20 14:48:00
2465,78059,3636,viewed,2023-01-27 13:35:00
2466,28688,66184,revisited,2023-05-16 18:11:00
2467,7667,36165,paused,2024-04-10 12:21:00
2468,17314,72143,viewed,2024-07-27 23:48:00
2469,59790,17540,started,2023-08-11 05:53:00
2470,6400,74980,paused,2024-04-22 00:17:00
2471,9716,61125,revisited,2023-03-18 06:48:00
2472,14616,32294,revisited,2023-10-11 11:41:00
2473,9232,41010,started,2023-01-24 22:20:00
2474,29718,35169,viewed,2023-01-08 23:08:00
2475,42063,69354,paused,2024-10-04 15:16:00
2476,34638,3839,paused,2024-11-01 02:56:00
2477,9670,72131,viewed,2023-03-15 07:01:00
2478,52788,33769,completed,2024-05-24 15:04:00
2479,70549,75038,paused,2023-05-30 21:15:00
2480,34415,21293,revisited,2024-04-05 21:50:00
2481,70669,10353,completed,2024-05-03 06:21:00
2482,33482,640,paused,2023-04-02 21:04:00
2483,71128,3964,started,2024-07-25 10:03:00
2484,16463,28047,completed,2024-06-23 01:46:00
2485,28812,24191,viewed,2023-04-22 11:54:00
2486,4636,62425,started,2023-03-09 07:50:00
2487,14540,19073,viewed,2024-04-28 20:25:00
2488,14195,25833,paused,2023-08-31 03:03:00
2489,6518,62517,started,2024-06-22 22:25:00
2490,51662,71493,paused,2023-03-20 00:50:00
2491,12515,29731,completed,2024-07-20 04:39:00
2492,50932,66261,revisited,2023-03-29 06:50:00
2493,38758,69588,revisited,2024-06-24 06:55:00
2494,38894,16699,completed,2024-08-01 09:32:00
2495,53885,12341,paused,2023-07-14 13:06:00
2496,49940,14757,paused,2023-12-05 13:47:00
2497,75278,49252,paused,2023-09-18 13:09:00
2498,1530,70293,viewed,2023-04-16 20:32:00
2499,62623,65708,started,2024-08-26 17:14:00
2500,16591,32362,viewed,2023-06-03 15:02:00
2501,44007,46659,revisited,2024-01-05 12:58:00
2502,27640,34924,paused,2024-09-02 12:57:00
2503,22165,16431,started,2024-04-08 05:23:00
2504,48166,23607,completed,2023-07-15 18:41:00
2505,34000,20009,viewed,2023-09-24 05:03:00
2506,36227,35760,started,2024-03-26 20:00:00
2507,58379,44863,completed,2023-02-07 11:11:00
2508,76125,20840,paused,2024-10-02 04:06:00
2509,55014,38051,completed,2024-06-28 07:10:00
2510,23865,78447,viewed,2023-05-17 14:14:00
2511,1175,31384,completed,2023-06-06 17:00:00
2512,8995,64268,started,2023-09-09 09:43:00
2513,8854,45521,viewed,2024-04-12 19:58:00
2514,17411,79803,started,2024-01-27 09:34:00
2515,40711,54021,revisited,2023-11-05 04:50:00
2516,23523,68912,paused,2023-02-09 00:32:00
2517,53271,14067,viewed,2024-08-15 02:15:00
2518,54593,58640,paused,2024-02-04 21:25:00
2519,72179,37661,paused,2024-02-08 23:06:00
2520,9297,15639,viewed,2024-05-27 06:56:00
2521,32578,18684,completed,2024-10-16 10:08:00
2522,18662,75529,paused,2024-04-03 16:39:00
2523,77266,68684,viewed,2024-07-16 13:47:00
2524,53742,58735,completed,2023-11-25 16:06:00
2525,60632,55158,paused,2024-06-09 01:19:00
2526,37656,53197,paused,2024-11-10 04:44:00
2527,34717,66284,viewed,2023-06-28 14:48:00
2528,15841,24521,revisited,2023-11-13 03:13:00
2529,79458,27008,paused,2023-03-06 19:07:00
2530,7972,41936,started,2023-04-24 14:38:00
2531,48228,15600,viewed,2023-08-29 08:18:00
2532,39735,32333,completed,2023-06-29 00:59:00
2533,52773,21074,viewed,2024-07-31 10:51:00
2534,4431,36610,started,2023-04-24 06:47:00
2535,21082,69281,revisited,2024-03-20 22:07:00
2536,67787,17309,revisited,2023-05-19 23:33:00
2537,26909,77324,completed,2024-11-27 09:04:00
2538,49551,78281,paused,2024-01-08 08:08:00
2539,886,9435,revisited,2023-01-15 18:52:00
2540,30142,53419,started,2024-01-11 01:11:00
2541,13691,15608,completed,2024-09-22 11:20:00
2542,18152,30819,viewed,2024-10-30 14:20:00
2543,27102,65973,completed,2024-05-28 00:41:00
2544,30730,39955,completed,2023-12-31 17:20:00
2545,24543,16030,viewed,2023-08-08 06:10:00
2546,19926,15757,revisited,2023-06-30 10:19:00
2547,25886,71176,viewed,2024-10-01 23:56:00
2548,28073,26400,completed,2024-11-16 02:55:00
2549,37335,74180,revisited,2023-06-20 08:24:00
2550,61539,51928,revisited,2024-01-01 16:30:00
2551,64747,17123,revisited,2024-11-08 03:16:00
2552,78822,6566,started,2023-11-02 18:49:00
2553,13148,44095,paused,2024-07-30 21:49:00
2554,41939,27778,started,2023-03-20 08:30:00
2555,22840,10496,revisited,2023-06-15 09:17:00
2556,57369,67339,completed,2024-05-19 00:45:00
2557,21514,72623,paused,2024-11-26 07:26:00
2558,79503,901,completed,2024-11-22 17:27:00
2559,2925,59108,completed,2024-11-30 09:55:00
2560,56435,52202,completed,2024-07-25 04:20:00
2561,49950,32132,completed,2024-09-11 10:27:00
2562,8484,54895,revisited,2024-07-29 01:32:00
2563,25783,79791,viewed,2024-11-08 12:46:00
2564,72264,30951,viewed,2023-01-15 00:11:00
2565,77370,27047,paused,2024-06-16 18:07:00
2566,70842,2225,completed,2023-01-04 16:31:00
2567,45535,33983,completed,2024-11-23 07:14:00
2568,34328,56213,completed,2024-06-15 16:01:00
2569,39949,63280,viewed,2023-09-12 02:13:00
2570,5115,14775,started,2024-06-24 16:13:00
2571,68391,18667,viewed,2024-11-30 02:56:00
2572,18713,5378,completed,2023-07-28 19:41:00
2573,20031,73188,paused,2023-12-21 20:21:00
2574,21703,36887,started,2023-06-17 20:25:00
2575,14676,6364,started,2024-08-28 11:51:00
2576,79955,60035,completed,2024-05-19 07:02:00
2577,33347,26169,paused,2024-04-14 07:51:00
2578,18816,6456,viewed,2024-07-12 21:39:00
2579,12574,10854,paused,2024-10-08 20:44:00
2580,60331,30617,viewed,2024-09-12 18:02:00
2581,64895,74057,viewed,2024-01-17 07:34:00
2582,76962,35806,completed,2024-11-26 10:32:00
2583,30184,72066,paused,2024-09-08 04:36:00
2584,29026,25853,completed,2023-10-10 16:55:00
2585,27801,65048,paused,2024-10-15 05:17:00
2586,9160,57627,completed,2024-11-25 18:42:00
2587,42008,52949,viewed,2023-11-17 00:06:00
2588,60388,22458,viewed,2023-08-15 17:45:00
2589,54981,74806,revisited,2024-08-01 16:32:00
2590,35016,29760,started,2023-01-26 22:08:00
2591,7905,12609,paused,2023-04-18 18:58:00
2592,14920,4084,paused,2023-04-29 05:37:00
2593,34061,15363,paused,2023-02-09 20:42:00
2594,20455,796,completed,2024-11-28 04:50:00
2595,54262,30647,completed,2023-05-22 08:38:00
2596,12040,61732,started,2024-11-06 11:39:00
2597,24615,31953,revisited,2024-01-15 11:57:00
2598,24634,66674,completed,2024-01-29 19:15:00
2599,38843,684,started,2023-11-23 03:22:00
2600,16361,49232,viewed,2023-09-08 05:36:00
2601,48915,4500,started,2024-07-20 20:33:00
2602,39449,22138,viewed,2023-10-27 14:49:00
2603,57841,26961,started,2024-05-06 15:46:00
2604,39533,34304,revisited,2024-07-15 15:08:00
2605,29096,18568,started,2023-04-01 12:26:00
2606,72773,28916,completed,2023-08-17 05:17:00
2607,79189,28055,completed,2023-10-27 19:00:00
2608,74818,39285,viewed,2024-03-12 02:59:00
2609,61402,18189,revisited,2023-01-16 01:13:00
2610,64440,61843,paused,2023-10-18 20:47:00
2611,32338,3103,viewed,2024-02-14 18:46:00
2612,52165,62316,revisited,2023-10-12 10:14:00
2613,52008,8609,viewed,2023-05-11 05:53:00
2614,38532,48848,revisited,2024-09-04 17:01:00
2615,49269,57399,started,2024-04-03 02:23:00
2616,42242,66038,revisited,2024-10-08 10:42:00
2617,16932,40145,revisited,2024-05-13 19:14:00
2618,76641,33694,started,2024-08-19 09:36:00
2619,41232,57929,paused,2024-05-23 17:28:00
2620,32602,66236,revisited,2023-03-04 04:39:00
2621,16893,17391,revisited,2024-10-09 04:49:00
2622,7333,8835,paused,2023-03-27 17:45:00
2623,65262,71580,revisited,2023-10-02 17:06:00
2624,54650,16871,viewed,2024-10-12 07:02:00
2625,1185,45652,paused,2024-10-11 14:05:00
2626,21975,16237,completed,2024-03-24 01:26:00
2627,69314,31980,paused,2023-04-23 10:20:00
2628,11898,49985,revisited,2023-04-18 11:37:00
2629,17211,55080,completed,2024-03-24 12:28:00
2630,6245,20600,viewed,2024-01-15 00:51:00
2631,68957,44370,started,2023-04-12 14:26:00
2632,55393,39613,revisited,2023-02-01 20:41:00
2633,812,60085,revisited,2024-02-02 11:06:00
2634,40355,34317,started,2023-04-27 22:56:00
2635,71003,14135,started,2023-03-24 13:47:00
2636,1898,59116,revisited,2023-03-11 12:05:00
2637,27761,37677,started,2023-06-02 04:45:00
2638,75285,42981,revisited,2024-11-08 13:57:00
2639,22002,76155,started,2024-11-23 20:22:00
2640,61837,62165,paused,2024-09-14 06:02:00
2641,44051,77305,completed,2023-08-20 12:45:00
2642,66209,24440,paused,2024-02-05 07:21:00
2643,14593,42834,started,2023-10-14 02:31:00
2644,77424,64950,viewed,2024-03-28 19:03:00
2645,25272,38456,revisited,2023-10-10 14:58:00
2646,6034,7856,viewed,2023-02-22 09:49:00
2647,44437,4112,started,2023-03-02 20:04:00
2648,53792,2647,revisited,2024-04-27 10:25:00
2649,11398,21390,started,2024-09-27 20:46:00
2650,27326,12853,paused,2024-11-20 03:51:00
2651,50366,33450,paused,2023-02-11 19:35:00
2652,26483,32854,revisited,2023-10-16 17:47:00
2653,63926,53502,viewed,2024-09-27 18:36:00
2654,46466,71729,started,2023-02-10 00:41:00
2655,47197,57072,completed,2024-03-02 18:51:00
2656,57585,5773,paused,2024-04-29 05:30:00
2657,70070,48458,completed,2024-02-06 09:24:00
2658,5145,7424,paused,2024-04-08 04:03:00
2659,27733,24307,paused,2024-02-23 07:25:00
2660,40818,52172,viewed,2024-04-18 20:15:00
2661,23821,31734,completed,2023-03-02 05:14:00
2662,55190,43752,viewed,2023-05-23 09:15:00
2663,32516,27229,paused,2023-06-27 02:19:00
2664,58000,16267,started,2023-06-24 21:47:00
2665,19802,6213,paused,2023-11-28 11:50:00
2666,31047,26161,started,2023-05-02 18:53:00
2667,39280,21524,paused,2023-08-24 00:43:00
2668,2855,40353,viewed,2024-10-17 05:14:00
2669,72544,76331,started,2024-08-28 11:04:00
2670,39578,77160,completed,2023-02-14 01:37:00
2671,36284,48882,viewed,2024-10-29 15:01:00
2672,47302,33789,paused,2024-01-31 13:31:00
2673,9342,24416,started,2023-04-24 18:19:00
2674,1670,2252,viewed,2023-06-06 08:41:00
2675,10996,50173,viewed,2024-04-25 22:08:00
2676,20615,37022,paused,2024-03-24 16:33:00
2677,59747,41743,revisited,2024-01-31 21:24:00
2678,21213,28619,paused,2023-08-16 23:34:00
2679,27424,42581,revisited,2023-07-17 10:34:00
2680,40609,32035,completed,2023-12-31 09:38:00
2681,63699,39768,completed,2023-10-28 06:49:00
2682,42496,37558,viewed,2023-04-26 08:44:00
2683,72257,30219,completed,2024-09-13 13:07:00
2684,47152,57943,revisited,2024-08-22 06:43:00
2685,77095,78275,paused,2023-05-15 16:12:00
2686,17887,68958,completed,2024-07-01 17:15:00
2687,41909,7764,started,2024-08-29 15:36:00
2688,69122,58541,viewed,2023-04-17 01:35:00
2689,40257,63119,completed,2024-11-09 20:52:00
2690,6562,67473,completed,2023-11-06 02:57:00
2691,8091,46497,paused,2023-06-11 02:00:00
2692,9786,10778,viewed,2024-05-16 19:16:00
2693,29815,12536,started,2024-03-18 08:27:00
2694,72358,13232,revisited,2024-11-20 15:06:00
2695,51048,19841,viewed,2023-03-03 20:36:00
2696,47731,30384,revisited,2023-11-11 09:30:00
2697,13296,76099,completed,2023-07-21 03:21:00
2698,4370,67014,revisited,2024-02-13 05:47:00
2699,64567,77546,completed,2024-05-10 22:32:00
2700,14874,65845,paused,2024-04-11 11:21:00
2701,52899,15405,paused,2024-07-05 02:39:00
2702,14278,53283,started,2024-01-12 18:06:00
2703,7364,22487,viewed,2023-06-14 15:53:00
2704,77192,18861,started,2024-04-30 15:32:00
2705,47152,68547,paused,2024-03-23 01:52:00
2706,28572,73809,started,2024-01-07 08:35:00
2707,72227,21773,revisited,2024-11-03 22:03:00
2708,21044,44406,started,2024-05-28 20:45:00
2709,40865,65850,viewed,2023-08-07 22:49:00
2710,66728,37112,paused,2024-10-31 04:59:00
2711,49955,48518,paused,2024-10-03 21:57:00
2712,49082,27815,completed,2024-01-10 00:43:00
2713,2651,12690,completed,2024-11-18 17:58:00
2714,74103,45776,completed,2024-07-06 12:37:00
2715,46672,33321,completed,2024-04-29 20:09:00
2716,4150,45831,paused,2023-09-24 09:26:00
2717,76196,54462,started,2023-04-11 23:44:00
2718,58319,60187,started,2023-06-11 00:15:00
2719,19439,75814,revisited,2023-06-20 18:46:00
2720,67162,37295,revisited,2023-03-14 14:21:00
2721,45151,21507,started,2024-04-28 17:14:00
2722,78908,19262,completed,2023-08-30 14:43:00
2723,58852,27837,viewed,2023-03-15 19:12:00
2724,45802,31644,completed,2023-01-14 09:50:00
2725,55629,78749,viewed,2024-09-09 12:56:00
2726,38941,5043,completed,2024-03-05 20:44:00
2727,67331,72910,completed,2024-10-23 22:07:00
2728,45631,6170,revisited,2024-09-28 15:02:00
2729,45278,17194,revisited,2023-07-05 00:56:00
2730,31781,5412,paused,2023-03-20 22:44:00
2731,50901,69041,started,2023-04-30 18:53:00
2732,49758,63750,revisited,2024-11-17 14:40:00
2733,46345,58774,started,2023-12-23 13:51:00
2734,19021,43266,revisited,2024-07-10 16:57:00
2735,71976,60663,completed,2023-10-22 17:59:00
2736,38499,42980,paused,2024-11-16 04:10:00
2737,2819,76747,revisited,2024-06-26 22:57:00
2738,8756,78120,completed,2024-05-11 15:26:00
2739,78014,34873,revisited,2023-10-23 18:29:00
2740,31172,7121,viewed,2024-02-05 09:01:00
2741,65144,59433,paused,2024-05-17 18:03:00
2742,61451,20169,completed,2023-04-06 07:21:00
2743,22657,73524,started,2023-12-29 11:19:00
2744,28747,42269,started,2024-09-06 05:42:00
2745,71039,39507,revisited,2024-01-18 04:01:00
2746,14316,25374,started,2023-10-11 16:07:00
2747,78015,43436,started,2023-10-07 01:28:00
2748,20286,32906,completed,2024-01-10 05:25:00
2749,61645,41073,started,2024-07-01 20:19:00
2750,71905,4189,completed,2024-03-10 08:46:00
2751,60947,69294,completed,2024-06-12 17:34:00
2752,55856,26599,paused,2024-05-30 08:02:00
2753,16343,75708,revisited,2023-08-02 10:56:00
2754,4254,16402,completed,2024-09-17 06:53:00
2755,35986,18835,revisited,2024-05-07 13:07:00
2756,33185,10185,completed,2024-09-26 07:57:00
2757,42385,53988,viewed,2023-01-21 13:44:00
2758,11739,38225,revisited,2023-01-24 00:05:00
2759,25062,20186,started,2024-02-28 08:35:00
2760,1799,74077,revisited,2023-04-30 08:49:00
2761,64612,27843,viewed,2024-06-01 00:43:00
2762,5339,48340,revisited,2023-08-20 09:17:00
2763,24739,52175,paused,2023-10-08 04:03:00
2764,50022,76239,viewed,2024-08-25 08:44:00
2765,35912,2185,revisited,2023-09-29 02:43:00
2766,8462,6990,started,2024-09-03 16:18:00
2767,71204,30352,viewed,2023-01-21 11:21:00
2768,54658,33342,started,2024-01-18 00:09:00
2769,74142,66292,completed,2023-11-20 21:20:00
2770,47895,75529,revisited,2024-10-04 01:15:00
2771,56496,67090,paused,2024-01-28 04:46:00
2772,25819,21074,paused,2024-11-18 02:26:00
2773,27533,65740,started,2023-09-09 19:30:00
2774,4433,73372,paused,2023-03-02 15:46:00
2775,63588,51775,completed,2023-07-10 12:50:00
2776,37722,64795,completed,2023-11-27 02:22:00
2777,28552,21660,started,2024-04-08 18:22:00
2778,68388,2373,viewed,2023-07-19 05:16:00
2779,77697,25625,revisited,2024-04-18 19:16:00
2780,37881,4325,completed,2024-02-13 22:03:00
2781,22765,30339,revisited,2023-08-07 08:23:00
2782,68676,5249,revisited,2024-01-16 00:27:00
2783,76820,60168,started,2023-01-14 21:13:00
2784,18303,39745,completed,2024-06-23 18:49:00
2785,68450,5021,started,2023-07-22 15:58:00
2786,54312,46840,viewed,2023-11-25 12:59:00
2787,52798,35194,revisited,2023-08-20 00:02:00
2788,27929,6413,started,2023-06-22 00:52:00
2789,2169,40202,started,2023-08-01 08:29:00
2790,54269,29551,started,2023-01-21 19:07:00
2791,73460,48486,viewed,2024-09-28 11:32:00
2792,6041,69213,revisited,2024-02-07 17:36:00
2793,8994,19083,completed,2023-10-18 11:15:00
2794,4461,53455,revisited,2024-03-07 05:38:00
2795,14924,36663,paused,2024-06-25 19:45:00
2796,4202,27183,completed,2023-12-18 13:57:00
2797,42003,40439,paused,2023-07-08 08:04:00
2798,29696,1192,paused,2024-11-20 17:32:00
2799,17702,14764,completed,2024-06-02 12:39:00
2800,34794,20167,revisited,2023-07-12 19:54:00
2801,35272,47828,started,2024-02-16 01:12:00
2802,40858,16872,revisited,2024-03-16 06:48:00
2803,25982,39013,started,2023-01-19 07:40:00
2804,26408,41076,started,2024-06-26 01:52:00
2805,31199,42364,paused,2024-04-16 08:05:00
2806,54099,66937,started,2024-02-16 02:54:00
2807,10603,15406,revisited,2024-07-14 08:13:00
2808,14847,76381,viewed,2024-04-06 20:14:00
2809,22209,23786,paused,2023-11-18 21:43:00
2810,78144,44410,revisited,2023-07-02 04:03:00
2811,56749,48493,completed,2024-03-26 19:27:00
2812,4323,27896,revisited,2024-04-26 12:03:00
2813,24009,21300,viewed,2023-06-21 02:19:00
2814,38812,23708,revisited,2024-10-24 23:36:00
2815,48766,58632,viewed,2023-01-16 07:35:00
2816,7049,5758,paused,2023-10-01 12:23:00
2817,13621,67378,paused,2023-04-10 16:46:00
2818,43426,60787,completed,2023-11-05 22:11:00
2819,11106,39761,viewed,2024-08-31 11:13:00
2820,76160,51584,revisited,2023-05-28 19:40:00
2821,47731,62461,started,2024-05-14 09:42:00
2822,78425,6333,completed,2024-10-12 09:19:00
2823,64293,35717,paused,2023-10-04 00:06:00
2824,30319,38398,started,2023-06-14 01:56:00
2825,79061,47186,revisited,2024-08-12 01:35:00
2826,2919,825,viewed,2024-06-10 10:14:00
2827,26339,802,viewed,2023-10-02 20:41:00
2828,45408,76888,started,2023-06-20 11:05:00
2829,70493,306,viewed,2023-03-30 14:39:00
2830,64733,16767,viewed,2024-08-15 13:25:00
2831,45222,19599,paused,2024-06-09 16:08:00
2832,55006,65808,paused,2024-03-19 13:32:00
2833,8629,74223,revisited,2024-03-24 15:42:00
2834,33318,54337,revisited,2023-08-18 15:29:00
2835,8614,62105,completed,2024-07-22 06:14:00
2836,22629,40862,paused,2024-11-17 01:18:00
2837,33147,2465,started,2023-08-23 13:58:00
2838,47439,45200,viewed,2023-03-10 06:28:00
2839,47005,48789,completed,2023-10-10 01:50:00
2840,68299,13306,paused,2024-09-17 08:25:00
2841,78129,45971,viewed,2023-05-10 02:21:00
2842,21229,46516,viewed,2023-08-05 17:52:00
2843,22054,26012,viewed,2023-09-28 20:18:00
2844,62061,47104,paused,2024-10-09 04:18:00
2845,11433,7612,viewed,2023-08-30 03:11:00
2846,45305,5330,revisited,2023-08-29 13:40:00
2847,73334,63241,completed,2023-12-14 18:06:00
2848,69013,54159,started,2023-04-29 03:07:00
2849,50462,7230,viewed,2024-04-30 02:37:00
2850,31704,19191,viewed,2023-03-10 11:47:00
2851,68903,23919,completed,2024-08-24 18:42:00
2852,54340,12638,completed,2023-08-02 18:59:00
2853,73755,66572,started,2024-09-30 13:35:00
2854,75705,21481,revisited,2023-10-16 11:48:00
2855,44802,46025,completed,2023-03-24 14:20:00
2856,49778,62174,started,2023-01-10 23:13:00
2857,73975,7274,viewed,2024-03-25 07:16:00
2858,44730,28883,viewed,2023-07-05 14:49:00
2859,5440,21580,revisited,2024-10-26 00:54:00
2860,58584,45113,started,2023-11-10 14:58:00
2861,47671,27399,completed,2024-08-02 01:26:00
2862,40747,12907,started,2024-06-11 23:36:00
2863,54545,68979,completed,2024-11-26 10:37:00
2864,22980,44467,revisited,2023-03-16 20:16:00
2865,30586,26582,completed,2024-05-20 23:19:00
2866,43831,30719,started,2023-12-02 20:14:00
2867,78709,16898,completed,2024-05-01 11:48:00
2868,78308,49090,viewed,2024-05-02 06:42:00
2869,25481,75563,paused,2023-05-26 08:28:00
2870,27814,72179,viewed,2023-08-08 18:54:00
2871,3311,41860,started,2023-06-06 04:05:00
2872,4891,36698,completed,2023-09-16 08:23:00
2873,12605,18597,started,2024-11-27 14:37:00
2874,58709,78176,started,2023-09-30 18:11:00
2875,65310,55064,completed,2023-07-25 04:00:00
2876,75877,69817,paused,2023-02-09 15:43:00
2877,10130,48326,paused,2024-01-14 18:00:00
2878,19262,76175,revisited,2024-02-19 00:05:00
2879,767,35060,started,2024-02-17 18:01:00
2880,76401,57735,viewed,2024-05-10 01:23:00
2881,45623,16804,paused,2023-11-01 04:26:00
2882,77860,36977,revisited,2023-10-07 03:39:00
2883,33851,14995,paused,2023-06-22 12:38:00
2884,36689,33662,completed,2024-03-26 04:04:00
2885,47113,61770,completed,2023-07-03 23:27:00
2886,31032,48297,started,2023-03-29 13:38:00
2887,66739,507,completed,2023-05-11 17:31:00
2888,24539,32576,completed,2023-04-09 13:10:00
2889,41109,75601,paused,2023-03-09 03:41:00
2890,36858,75236,revisited,2023-09-27 09:09:00
2891,45230,69640,paused,2024-07-02 06:45:00
2892,39383,17113,paused,2024-06-17 04:10:00
2893,7260,21990,revisited,2023-04-28 10:25:00
2894,60482,18149,completed,2024-04-20 08:33:00
2895,51790,64885,started,2023-04-23 04:48:00
2896,8215,22891,revisited,2024-11-23 15:02:00
2897,52266,40067,started,2024-09-30 01:19:00
2898,16849,56005,paused,2024-06-09 02:29:00
2899,6873,3216,paused,2023-02-19 17:11:00
2900,22263,28787,viewed,2023-03-19 16:48:00
2901,27930,54264,revisited,2023-08-13 11:35:00
2902,54782,68638,started,2024-02-23 13:05:00
2903,30171,47211,revisited,2024-02-19 08:14:00
2904,61797,66163,completed,2023-11-30 06:15:00
2905,32025,39529,revisited,2023-12-20 16:56:00
