enrollment_id,user_id,course_id,enrolled_at,status
17663,74222,1976,2024-02-19,active
17664,74560,57544,2023-05-29,active
17665,78249,37498,2024-11-15,active
17666,59447,66238,2024-08-11,active
17667,14706,22133,2023-02-07,active
17668,19775,51691,2023-07-23,active
17669,37167,30293,2024-09-28,inactive
17670,14338,23514,2023-07-06,active
17671,58180,51712,2024-09-16,active
17672,2117,3236,2023-07-11,inactive
17673,71187,21594,2023-12-16,active
17674,39778,75351,2023-05-26,active
17675,45235,74620,2023-09-22,active
17676,67083,39210,2023-01-02,active
17677,49139,32111,2024-11-15,inactive
17678,40614,5061,2024-10-20,active
17679,15056,24153,2024-11-01,inactive
17680,64027,62124,2024-04-01,active
17681,21555,21122,2023-01-16,inactive
17682,37641,42580,2024-10-01,active
17683,24425,41115,2023-12-18,active
17684,58334,75825,2024-07-07,active
17685,19446,12301,2023-10-21,active
17686,8272,78154,2024-09-04,active
17687,49381,39806,2024-09-29,active
17688,71289,18449,2023-08-14,active
17689,11378,68859,2023-01-23,active
17690,34881,63968,2024-11-17,active
17691,70807,8018,2023-12-09,active
17692,42176,47290,2023-05-11,inactive
17693,42981,59566,2024-11-09,active
17694,41460,32728,2023-09-04,active
17695,76774,28146,2023-10-17,active
17696,60917,42466,2023-05-11,inactive
17697,54438,17247,2024-06-11,active
17698,34247,28778,2023-10-06,active
17699,60840,41207,2024-07-24,inactive
17700,76951,27719,2024-05-02,active
17701,48317,23799,2024-01-12,active
17702,71954,36373,2023-03-30,active
17703,13639,8243,2024-10-21,active
17704,50541,76296,2023-10-06,inactive
17705,17519,41034,2024-03-24,active
17706,59301,38097,2023-11-24,active
17707,2415,32298,2024-05-08,active
17708,54173,30445,2023-02-13,active
17709,71699,11687,2024-09-19,active
17710,45463,72667,2023-09-29,active
17711,46910,72126,2024-01-17,active
17712,1728,65479,2023-12-03,inactive
17713,21982,19845,2023-07-15,inactive
17714,61395,46775,2023-12-09,inactive
17715,64220,68274,2024-11-25,active
17716,25103,57310,2023-08-07,active
17717,22254,64685,2024-11-26,active
17718,52410,46210,2024-02-08,active
17719,56593,73629,2024-10-27,active
17720,56907,73484,2024-04-22,inactive
17721,31536,51247,2024-10-27,active
17722,21710,9048,2024-04-28,active
17723,29365,69917,2023-08-13,inactive
17724,11313,55342,2024-11-08,inactive
17725,39297,54297,2023-01-12,active
17726,37304,59873,2023-04-04,active
17727,51162,73241,2024-01-26,active
17728,3334,61350,2024-01-12,active
17729,19305,12460,2024-04-11,active
17730,78021,63579,2023-05-04,inactive
17731,79038,63698,2023-03-30,active
17732,44137,33495,2023-06-02,inactive
17733,29553,8493,2024-04-28,active
17734,77171,4586,2024-07-20,active
17735,17145,57309,2024-04-05,active
17736,78953,55369,2024-09-29,active
17737,19847,78278,2024-08-03,active
17738,79181,68492,2023-08-18,active
17739,55978,132,2023-02-12,inactive
17740,49131,4094,2024-05-15,active
17741,32435,39511,2023-07-09,active
17742,24722,13547,2023-09-09,active
17743,69951,48375,2024-07-17,active
17744,60018,54786,2023-08-13,active
17745,20265,29640,2024-08-30,active
17746,48073,17192,2024-09-10,active
17747,73394,36143,2023-05-09,active
17748,61719,78178,2024-09-12,inactive
17749,61793,67260,2023-10-13,active
17750,54541,17472,2023-04-15,inactive
17751,33338,3036,2024-03-20,active
17752,56654,77594,2024-01-15,active
17753,62064,4325,2024-02-12,active
17754,14103,49166,2023-12-23,active
17755,15427,7627,2023-05-31,active
17756,34021,14947,2023-02-08,active
17757,69789,47875,2023-10-07,inactive
17758,78678,40563,2024-11-20,active
17759,11943,75369,2023-03-16,active
17760,10349,52855,2024-03-25,active
17761,56246,65168,2023-04-19,active
17762,24138,71831,2024-02-29,active
17763,25711,49772,2024-07-22,inactive
17764,12591,74923,2023-02-19,active
17765,8675,30140,2023-01-07,active
17766,36184,67079,2024-10-08,active
17767,27984,16684,2024-05-18,inactive
17768,27066,28986,2024-06-12,active
17769,9239,68623,2023-05-07,active
17770,21452,70087,2024-11-20,active
17771,55762,78216,2023-02-01,active
17772,20402,3441,2023-06-22,inactive
17773,73913,54585,2023-08-14,active
17774,50905,71324,2023-06-09,active
17775,16725,35855,2023-09-24,active
17776,6437,21485,2024-03-30,inactive
17777,24863,61772,2024-02-05,active
17778,29700,48426,2023-02-06,inactive
17779,41892,78590,2024-09-10,inactive
17780,18713,57247,2024-03-17,inactive
17781,27809,39843,2023-10-18,active
17782,9734,66095,2023-05-04,inactive
17783,63943,17406,2023-11-28,active
17784,49700,45834,2023-10-01,active
17785,38142,14087,2023-06-27,active
17786,60986,51471,2024-07-12,active
17787,18802,22184,2024-06-02,active
17788,15020,39779,2024-09-13,active
17789,36326,8280,2023-03-03,active
17790,24699,40435,2023-04-16,active
17791,67825,746,2023-09-14,active
17792,30177,49728,2023-04-26,inactive
17793,23526,35220,2023-05-03,inactive
17794,2109,21552,2024-04-03,active
17795,59448,41170,2023-05-29,active
17796,32557,37799,2023-06-29,active
17797,27172,461,2024-03-19,active
17798,56305,14556,2024-09-25,active
17799,31374,76966,2024-02-27,active
17800,59845,69906,2023-11-07,active
17801,27212,10287,2023-02-27,inactive
17802,41997,49724,2024-04-15,active
17803,49298,71404,2023-07-02,inactive
17804,50921,54491,2023-03-27,active
17805,52374,33255,2024-10-10,inactive
17806,22676,70340,2023-04-08,active
17807,6312,44803,2024-08-18,inactive
17808,16811,45290,2024-09-16,active
17809,9561,4062,2023-04-26,inactive
17810,71088,71972,2024-01-18,active
17811,52003,47528,2024-08-17,active
17812,75628,17306,2024-10-28,active
17813,38113,16260,2023-12-29,active
17814,16674,62532,2023-08-19,active
17815,76603,54138,2024-10-30,active
17816,49372,41589,2023-06-01,active
17817,43328,4152,2024-04-02,active
17818,66766,4942,2023-10-11,active
17819,6397,79597,2024-10-19,active
17820,34304,15598,2024-04-06,active
17821,13229,28504,2024-11-27,active
17822,24990,17273,2023-03-19,active
17823,38503,57384,2024-05-04,active
17824,73542,34499,2024-11-24,active
17825,46836,59699,2023-07-08,active
17826,69073,26896,2023-08-11,active
17827,76286,32389,2024-02-11,active
17828,69097,68389,2023-08-26,inactive
17829,79684,21841,2023-01-15,active
17830,55599,43969,2024-05-10,active
17831,35074,15162,2023-06-05,active
17832,69225,75457,2024-05-03,inactive
17833,63853,49075,2024-04-20,active
17834,72720,1990,2023-10-25,active
17835,54816,9158,2024-11-25,active
17836,73302,41824,2024-05-12,active
17837,2975,39657,2024-02-01,active
17838,26972,5866,2023-12-08,active
17839,25208,2252,2024-05-24,active
17840,63591,29016,2024-09-12,active
17841,53788,29341,2024-07-05,inactive
17842,78985,40718,2023-08-20,inactive
17843,16304,41872,2024-08-05,active
17844,19095,30259,2023-09-02,active
17845,58495,25753,2023-11-10,active
17846,38019,30791,2024-10-29,active
17847,38400,52480,2023-02-08,active
17848,37545,53331,2023-10-18,active
17849,53370,60706,2024-08-22,active
17850,36932,60718,2024-10-03,active
17851,18661,64467,2023-05-01,active
17852,14252,5664,2024-01-30,inactive
17853,74780,54075,2023-05-01,active
17854,10505,34611,2024-04-29,active
17855,38434,38156,2024-07-20,inactive
17856,77978,22560,2024-08-30,active
17857,4385,51277,2023-03-03,inactive
17858,65661,42624,2024-07-11,active
17859,65389,77556,2024-05-15,active
17860,27129,75457,2023-09-19,active
17861,17654,35627,2023-02-21,active
17862,15135,49081,2023-06-10,active
17863,39691,36170,2024-11-17,active
17864,64911,69489,2024-08-17,active
17865,41496,58249,2023-09-30,active
17866,77433,71833,2023-09-02,active
17867,35767,23559,2024-08-13,active
17868,74993,42168,2023-11-10,inactive
17869,20461,36773,2023-09-11,inactive
17870,24779,11600,2023-08-01,active
17871,65703,52769,2023-01-13,active
17872,51086,70037,2023-02-23,active
17873,34494,32942,2023-05-21,active
17874,7031,55199,2023-01-10,inactive
17875,62977,73881,2024-06-19,inactive
17876,58190,13184,2024-01-21,active
17877,66877,49379,2024-11-18,active
17878,51107,28336,2023-03-05,active
17879,26319,74559,2024-04-08,active
17880,5949,50906,2023-06-05,active
17881,27746,45177,2023-01-09,active
17882,34645,30201,2024-02-09,active
17883,65927,4539,2023-10-29,active
17884,1618,71555,2023-03-12,active
17885,65987,56064,2024-06-07,active
17886,17430,8332,2024-06-27,active
17887,64939,46036,2024-04-09,active
17888,17480,13792,2023-03-20,active
17889,59248,59414,2024-05-02,active
17890,16939,4110,2023-09-04,active
17891,75469,76806,2023-12-08,active
17892,42333,23970,2024-05-02,active
17893,6850,14952,2023-02-18,active
17894,23409,52274,2023-06-12,inactive
17895,38047,21560,2023-04-27,active
17896,69221,22381,2023-02-20,active
17897,15902,28714,2023-03-28,active
17898,23751,51061,2023-02-03,active
17899,73259,20595,2023-09-01,active
17900,4271,47353,2024-08-11,active
17901,69893,54265,2023-12-01,active
17902,31509,52342,2023-04-08,active
17903,54993,58216,2024-11-21,active
17904,77241,34909,2023-11-18,active
17905,46942,30421,2023-05-26,active
17906,68966,13457,2024-07-17,active
17907,46133,44592,2023-04-14,inactive
17908,15698,22335,2024-03-26,active
17909,5792,48740,2024-07-17,inactive
17910,75828,37114,2024-11-10,inactive
17911,13570,10135,2024-10-06,active
17912,72452,24704,2024-07-21,active
17913,45266,18831,2024-03-28,active
17914,9848,2553,2023-07-08,active
17915,39997,16365,2023-02-15,active
17916,60499,11601,2023-03-26,inactive
17917,21552,76196,2023-09-28,active
17918,41560,68565,2024-11-12,active
17919,26626,57506,2023-03-25,active
17920,62216,37589,2023-12-20,active
17921,36097,10403,2024-11-11,active
17922,55290,39226,2024-04-21,active
17923,12407,65841,2023-07-30,inactive
17924,21253,37114,2024-08-10,active
17925,23164,52483,2023-03-02,active
17926,58725,36812,2023-03-21,active
17927,47517,48922,2023-09-16,active
17928,43039,35072,2023-04-06,active
17929,52247,5020,2023-04-17,active
17930,61797,61453,2024-08-11,active
17931,77361,37688,2023-10-22,active
17932,44951,38773,2024-02-07,active
17933,32708,19372,2023-10-14,active
17934,12213,67836,2023-02-12,inactive
17935,24034,28689,2023-03-11,active
17936,15851,14675,2024-08-13,active
17937,78657,47542,2023-03-12,active
17938,681,65626,2023-04-01,active
17939,7869,68811,2023-11-21,inactive
17940,42611,56197,2023-03-07,active
17941,70543,19946,2023-01-31,active
17942,23557,49670,2023-10-29,active
17943,49916,51637,2024-11-14,active
17944,76188,20135,2024-09-15,active
17945,42634,59577,2023-07-04,inactive
17946,6669,53067,2023-11-04,inactive
17947,59959,44806,2023-06-12,active
17948,60863,35455,2023-04-20,active
17949,62442,14759,2023-03-31,active
17950,18601,22620,2023-10-24,inactive
17951,66507,62628,2023-04-16,inactive
17952,18813,59367,2024-10-11,inactive
17953,5891,66565,2023-11-29,active
17954,35561,11606,2024-02-09,active
17955,14752,1541,2023-01-26,inactive
17956,38157,31287,2024-10-09,active
17957,60909,61394,2024-11-06,inactive
17958,74824,34212,2024-11-08,active
17959,75799,38348,2023-10-15,active
17960,24985,17232,2023-12-30,inactive
17961,38894,28033,2023-01-24,active
17962,58814,12765,2023-10-22,active
17963,72043,41169,2024-09-24,active
17964,58025,35342,2024-03-31,active
17965,61023,32564,2024-03-11,active
17966,71343,58862,2023-08-19,active
17967,69395,78197,2023-09-02,inactive
17968,64077,40593,2023-01-22,active
17969,57537,31463,2024-11-21,active
17970,9969,53355,2023-11-16,active
17971,45336,4415,2023-12-13,active
17972,33101,77565,2024-10-28,active
17973,18916,28020,2024-06-27,active
17974,6212,36243,2023-11-14,active
17975,57144,20333,2024-03-24,active
17976,77248,3517,2024-11-19,active
17977,51101,2283,2024-03-09,active
17978,20823,76139,2023-11-03,inactive
17979,26402,6768,2024-09-12,inactive
17980,77705,5908,2023-05-13,active
17981,74331,10187,2023-06-05,active
17982,33523,25350,2023-01-22,inactive
17983,50223,21811,2023-06-17,active
17984,68495,24422,2023-06-04,active
17985,11898,34395,2023-02-25,active
17986,77130,6765,2023-03-18,active
17987,26044,79930,2024-10-07,active
17988,5596,25618,2023-12-01,active
17989,72403,877,2023-07-27,inactive
17990,42089,55818,2023-06-07,inactive
17991,321,44396,2023-08-17,active
17992,67496,23193,2023-08-18,active
17993,76022,41938,2024-06-14,active
17994,64418,57131,2024-08-02,active
17995,32585,52841,2024-05-02,active
17996,70291,66770,2024-02-11,active
17997,28071,61399,2023-12-23,active
17998,48722,572,2024-09-04,inactive
17999,59610,78061,2023-09-25,active
18000,7762,10049,2023-07-04,inactive
18001,13438,1010,2023-06-23,active
18002,1053,60867,2024-02-24,active
18003,71028,44891,2024-01-04,inactive
18004,22949,62753,2023-09-22,active
18005,47750,47040,2023-12-07,active
18006,16782,25980,2024-11-29,active
18007,76380,51803,2023-01-31,active
18008,11211,27312,2023-05-07,active
18009,59453,46716,2024-03-19,active
18010,27689,14231,2023-03-29,active
18011,37957,73228,2023-11-17,active
18012,50975,58561,2023-08-11,inactive
18013,8397,67065,2024-03-01,inactive
18014,73353,78757,2024-04-01,active
18015,20125,9554,2024-07-07,active
18016,63472,4964,2023-10-23,active
18017,61632,64715,2023-05-25,active
18018,78954,44616,2023-10-01,inactive
18019,27317,41004,2024-03-24,active
18020,9302,4273,2024-04-25,inactive
18021,67238,65885,2023-05-12,active
18022,38844,25575,2023-12-05,active
18023,45289,45292,2023-06-21,active
18024,32749,41557,2023-05-16,active
18025,42649,68903,2024-03-12,active
18026,30332,76837,2024-11-07,active
18027,33019,75021,2023-07-21,active
18028,16492,64779,2024-03-30,active
18029,42881,55839,2024-08-28,active
18030,35235,20053,2023-10-07,inactive
18031,41009,78436,2023-12-24,active
18032,33387,30688,2024-11-14,active
18033,7905,58602,2023-08-13,active
18034,2460,15732,2023-08-22,active
18035,67809,37162,2023-05-05,active
18036,63303,10096,2023-10-18,active
18037,9327,46541,2024-04-24,active
18038,47458,37485,2023-12-28,active
18039,22973,29632,2024-10-31,active
18040,11345,13133,2023-06-14,active
18041,54720,56392,2023-05-15,inactive
18042,16609,31164,2024-01-29,active
18043,48630,62267,2024-03-08,active
18044,37787,27720,2024-01-23,active
18045,22055,18550,2024-02-08,active
18046,21414,14062,2023-06-01,active
18047,36615,10606,2023-08-10,active
18048,34332,67137,2023-11-09,inactive
18049,768,54412,2024-07-22,active
18050,18542,78142,2023-10-23,active
18051,24604,44210,2024-05-04,active
18052,54225,42307,2024-12-01,active
18053,19682,45076,2023-05-04,active
18054,10132,56569,2024-11-29,active
18055,55720,76583,2024-08-29,inactive
18056,33605,18184,2023-06-11,active
18057,15399,47413,2024-09-02,active
18058,52248,70040,2023-06-13,inactive
18059,41213,14928,2023-09-14,active
18060,28090,53184,2024-05-26,active
18061,72986,10448,2023-11-18,active
18062,7245,7833,2024-03-15,active
18063,53230,52819,2024-09-01,active
18064,38829,74396,2023-03-04,inactive
18065,58107,11722,2024-10-27,active
18066,38393,5622,2023-11-14,active
18067,28099,49652,2024-03-05,active
18068,27264,77823,2024-05-10,active
18069,34896,78796,2024-02-09,active
18070,76850,54095,2023-02-08,active
18071,72288,65494,2024-10-15,active
18072,65684,39055,2024-05-09,active
18073,70879,28079,2023-10-24,active
18074,46818,42955,2024-04-11,active
18075,60227,43837,2024-08-23,active
18076,41386,48429,2023-09-20,active
18077,2894,6151,2023-04-20,active
18078,23861,49475,2023-01-31,inactive
18079,6323,12785,2024-01-15,active
18080,14052,77653,2023-06-19,active
18081,38015,57276,2023-07-11,active
18082,77515,649,2023-10-26,inactive
18083,65822,8752,2023-07-06,active
18084,53667,62505,2023-04-15,active
18085,66896,11927,2023-08-07,inactive
18086,59743,27078,2024-05-13,inactive
18087,8466,17119,2023-12-21,inactive
18088,67710,23192,2023-08-23,active
18089,65957,78803,2023-05-19,active
18090,24346,44831,2023-09-14,active
18091,45901,9131,2024-03-10,active
18092,45121,45878,2024-01-08,active
18093,29819,23809,2024-01-20,active
18094,34546,35915,2024-11-04,active
18095,71115,74465,2023-07-08,active
18096,32376,12613,2023-10-06,active
18097,26260,21255,2024-09-02,active
18098,15023,34981,2024-04-26,active
18099,923,34801,2024-10-21,active
18100,4870,56246,2023-05-26,inactive
18101,36048,51891,2023-09-04,active
18102,59939,76792,2024-07-22,active
18103,23308,38739,2023-04-24,active
18104,74114,61264,2023-12-04,active
18105,72105,33599,2024-02-22,active
18106,62392,16983,2024-12-01,active
18107,31268,9897,2023-06-22,active
18108,76997,15533,2024-07-10,active
18109,44857,2319,2023-04-18,active
18110,4067,49622,2023-05-05,active
18111,28816,44655,2024-03-12,active
18112,63603,62387,2024-02-29,active
18113,22256,18799,2024-06-03,active
18114,35797,70826,2023-05-18,active
18115,34340,16600,2024-09-15,active
18116,73832,63461,2023-07-10,active
18117,29082,18539,2023-08-21,active
18118,3559,69595,2023-05-21,inactive
18119,40841,68499,2023-02-23,active
18120,2238,50603,2023-06-12,active
18121,35282,3854,2024-11-04,active
18122,26886,8251,2024-10-18,inactive
18123,34382,46291,2024-02-24,active
18124,17465,37575,2023-04-08,active
18125,76296,69065,2024-04-19,inactive
18126,42902,39138,2023-11-17,inactive
18127,4078,59934,2023-06-25,active
18128,57347,63389,2024-01-19,active
18129,72943,42633,2023-11-29,inactive
18130,17246,35192,2024-11-21,inactive
18131,3727,63813,2023-09-01,active
18132,31671,47808,2024-07-20,active
18133,8889,16825,2024-07-19,inactive
18134,37533,5076,2023-12-07,active
18135,66510,62565,2023-06-03,active
18136,1133,1987,2024-04-06,active
18137,29228,17902,2023-10-28,inactive
18138,34860,19014,2023-12-10,active
18139,43968,28133,2023-08-02,inactive
18140,18346,10301,2023-11-15,inactive
18141,1892,5141,2023-08-04,active
18142,79004,67531,2024-10-01,inactive
18143,53451,71,2023-03-03,active
18144,61684,75452,2024-04-06,active
18145,65032,73300,2024-06-07,active
18146,27096,33628,2023-09-24,active
18147,13854,59185,2023-04-16,active
18148,26714,7747,2023-07-11,active
