assessment_id,course_id,title,total_marks
3766,62451,Final Assessment,50
3767,72005,Final Assessment,100
3768,58733,Quiz 2,100
3769,44175,Quiz 2,50
3770,41383,Midterm Test,50
3771,41625,Quiz 2,50
3772,26977,Practice Test,100
3773,46840,Quiz 2,50
3774,36818,Midterm Test,75
3775,51299,Midterm Test,100
3776,32724,Midterm Test,100
3777,47279,Practice Test,100
3778,69448,Course Test,100
3779,52275,Midterm Test,75
3780,73556,Quiz 2,100
3781,45364,Final Assessment,75
3782,74405,Quiz 2,75
3783,1265,Course Test,50
3784,63892,Quiz 2,100
3785,38872,Midterm Test,50
3786,45393,Practice Test,100
3787,24398,Course Test,75
3788,28785,Module Evaluation,50
3789,48082,Course Test,75
3790,47052,Final Assessment,75
3791,10967,Final Assessment,100
3792,76052,Practice Test,50
3793,61526,Course Test,75
3794,8974,Course Test,75
3795,29804,Module Evaluation,75
3796,15100,Quiz 1,75
3797,11231,Final Assessment,100
3798,62035,Practice Test,50
3799,13302,Midterm Test,75
3800,10926,Course Test,75
3801,7123,Course Test,100
3802,57694,Midterm Test,75
3803,48451,Module Evaluation,75
3804,79754,Midterm Test,50
3805,7780,Midterm Test,50
3806,44478,Quiz 2,75
3807,8429,Course Test,50
3808,48526,Course Test,75
3809,68795,Course Test,75
3810,37188,Final Assessment,75
3811,78973,Midterm Test,75
3812,55536,Quiz 2,100
3813,66433,Quiz 2,50
3814,34270,Quiz 1,50
3815,35863,Course Test,100
3816,1895,Midterm Test,75
3817,2598,Module Evaluation,100
3818,49102,Quiz 2,100
3819,7664,Midterm Test,100
3820,20027,Quiz 2,75
3821,20908,Quiz 1,100
3822,27315,Quiz 1,100
3823,5467,Midterm Test,100
3824,41679,Module Evaluation,75
3825,7653,Final Assessment,75
3826,11011,Quiz 1,75
3827,40864,Practice Test,50
3828,53745,Practice Test,75
3829,31205,Course Test,100
3830,61479,Midterm Test,75
3831,5916,Quiz 1,50
3832,60397,Midterm Test,75
3833,26257,Final Assessment,75
3834,26911,Quiz 2,50
3835,76335,Midterm Test,50
3836,64186,Midterm Test,100
3837,23461,Final Assessment,100
3838,50065,Quiz 2,75
3839,3415,Practice Test,100
3840,79304,Final Assessment,100
3841,44242,Quiz 1,100
3842,42962,Module Evaluation,75
3843,43360,Module Evaluation,50
3844,29120,Module Evaluation,100
3845,29255,Quiz 2,100
3846,30263,Module Evaluation,75
3847,15052,Final Assessment,75
3848,62074,Course Test,50
3849,73456,Practice Test,50
3850,17996,Module Evaluation,100
3851,54281,Practice Test,100
3852,48045,Module Evaluation,75
3853,18282,Midterm Test,75
3854,53374,Course Test,50
3855,6120,Final Assessment,50
3856,43114,Quiz 1,75
3857,75703,Module Evaluation,50
3858,9161,Quiz 1,75
3859,45781,Module Evaluation,100
3860,31976,Module Evaluation,75
3861,25513,Practice Test,100
3862,7827,Final Assessment,75
3863,11870,Quiz 2,50
3864,41225,Course Test,50
3865,877,Course Test,75
3866,38181,Final Assessment,75
3867,49601,Quiz 2,50
3868,10576,Quiz 1,75
3869,41110,Quiz 2,100
3870,49861,Practice Test,100
3871,29552,Final Assessment,100
3872,40675,Practice Test,75
3873,296,Quiz 1,50
3874,71881,Module Evaluation,50
3875,29618,Midterm Test,75
3876,62413,Quiz 1,100
3877,357,Module Evaluation,50
3878,2724,Quiz 1,50
3879,15997,Quiz 2,75
3880,10754,Final Assessment,100
3881,69886,Final Assessment,100
3882,44040,Quiz 1,75
3883,1564,Practice Test,50
3884,65706,Module Evaluation,100
3885,25516,Module Evaluation,50
3886,71744,Course Test,75
3887,46032,Module Evaluation,50
3888,13481,Quiz 1,50
3889,6126,Quiz 1,75
3890,43641,Quiz 2,75
3891,20809,Midterm Test,50
3892,60183,Quiz 2,50
3893,31859,Practice Test,50
3894,433,Module Evaluation,75
3895,60590,Quiz 1,100
3896,33203,Course Test,50
3897,19112,Midterm Test,100
3898,2441,Module Evaluation,100
3899,21834,Practice Test,50
3900,23015,Midterm Test,75
3901,27414,Quiz 1,100
3902,35027,Practice Test,75
3903,75578,Practice Test,50
3904,37805,Quiz 2,75
3905,52254,Module Evaluation,50
3906,18952,Course Test,75
3907,65898,Midterm Test,50
3908,27863,Course Test,100
3909,46764,Final Assessment,50
3910,11103,Final Assessment,50
3911,23516,Course Test,75
3912,75072,Final Assessment,75
3913,64438,Practice Test,50
3914,69899,Course Test,50
3915,62754,Midterm Test,50
3916,52588,Module Evaluation,50
3917,27539,Quiz 1,100
3918,18077,Final Assessment,75
3919,920,Module Evaluation,100
3920,30577,Midterm Test,75
3921,73753,Module Evaluation,100
3922,69595,Quiz 1,100
3923,6091,Module Evaluation,100
3924,36734,Quiz 1,50
3925,62430,Practice Test,75
3926,52093,Quiz 2,75
3927,15676,Quiz 2,100
3928,71130,Quiz 2,50
3929,57642,Module Evaluation,50
3930,7248,Midterm Test,50
3931,61347,Quiz 1,50
3932,4808,Practice Test,100
3933,12578,Final Assessment,100
3934,70032,Module Evaluation,100
3935,24890,Course Test,100
3936,6432,Practice Test,100
3937,18301,Quiz 1,100
3938,52405,Midterm Test,50
3939,31766,Quiz 1,75
3940,54104,Practice Test,100
3941,4216,Module Evaluation,50
3942,19727,Midterm Test,50
3943,7985,Quiz 1,100
3944,11840,Quiz 2,50
3945,12366,Course Test,75
3946,63377,Quiz 2,75
3947,30143,Quiz 2,75
3948,20029,Practice Test,100
3949,30504,Midterm Test,100
3950,44339,Quiz 1,100
3951,46239,Midterm Test,50
3952,57135,Course Test,75
3953,22870,Quiz 1,50
3954,41946,Practice Test,75
3955,9600,Quiz 1,50
3956,28416,Final Assessment,50
3957,2773,Quiz 2,75
3958,37440,Final Assessment,75
3959,30481,Module Evaluation,50
3960,30287,Practice Test,50
3961,59455,Quiz 1,50
3962,30869,Midterm Test,100
3963,10463,Midterm Test,75
3964,43028,Midterm Test,75
3965,36857,Course Test,100
3966,49724,Midterm Test,75
3967,65519,Module Evaluation,50
3968,35338,Quiz 1,75
3969,39453,Quiz 1,100
3970,39093,Course Test,100
3971,57255,Practice Test,75
3972,6020,Quiz 1,100
3973,77362,Module Evaluation,50
3974,36163,Quiz 1,75
3975,45316,Course Test,50
3976,28377,Module Evaluation,100
3977,12105,Practice Test,100
3978,75067,Course Test,75
3979,2769,Final Assessment,50
3980,40574,Quiz 2,50
3981,60084,Quiz 1,50
3982,73590,Practice Test,100
3983,34297,Practice Test,100
3984,75989,Practice Test,100
3985,78688,Quiz 1,75
3986,27900,Quiz 2,50
3987,71337,Quiz 1,75
3988,22547,Midterm Test,50
3989,37437,Module Evaluation,100
3990,50679,Course Test,100
3991,33907,Quiz 1,75
3992,41036,Final Assessment,75
3993,5534,Quiz 1,50
3994,25246,Course Test,75
3995,21934,Quiz 1,50
3996,58842,Practice Test,100
3997,10942,Course Test,100
3998,56751,Quiz 2,50
3999,77844,Final Assessment,100
4000,58686,Module Evaluation,75
4001,69114,Midterm Test,100
4002,65503,Quiz 2,50
4003,6397,Course Test,100
4004,32843,Final Assessment,75
4005,55469,Course Test,100
4006,54549,Midterm Test,100
4007,3448,Quiz 2,100
4008,23063,Final Assessment,50
4009,77030,Practice Test,75
4010,78680,Midterm Test,75
4011,66499,Midterm Test,100
4012,54785,Module Evaluation,50
4013,27968,Module Evaluation,75
4014,73357,Course Test,75
4015,47902,Quiz 1,75
4016,27119,Quiz 1,75
4017,27168,Midterm Test,75
4018,6686,Module Evaluation,75
4019,52289,Module Evaluation,100
4020,42352,Final Assessment,50
4021,25910,Midterm Test,100
4022,32987,Midterm Test,100
4023,10488,Quiz 2,75
4024,37057,Quiz 2,50
4025,13460,Midterm Test,75
4026,63889,Course Test,100
4027,12201,Quiz 1,75
4028,9766,Module Evaluation,75
4029,60022,Practice Test,75
4030,25260,Course Test,100
4031,79888,Practice Test,75
4032,48205,Quiz 1,50
4033,62855,Practice Test,100
4034,12268,Quiz 1,50
4035,25813,Practice Test,50
4036,42729,Final Assessment,50
4037,16838,Module Evaluation,100
4038,41605,Practice Test,50
4039,66735,Course Test,75
4040,57319,Midterm Test,100
4041,57964,Quiz 1,75
4042,33398,Course Test,75
4043,61613,Quiz 2,75
4044,49489,Practice Test,100
4045,79699,Module Evaluation,50
4046,752,Course Test,50
4047,34527,Quiz 1,50
4048,44580,Course Test,100
4049,63666,Course Test,50
4050,61585,Final Assessment,50
4051,7556,Midterm Test,75
4052,31947,Course Test,75
4053,28525,Course Test,100
4054,74904,Quiz 2,75
4055,29080,Quiz 1,75
4056,8275,Midterm Test,75
4057,44323,Module Evaluation,50
4058,70753,Quiz 2,100
4059,9623,Module Evaluation,50
4060,64559,Midterm Test,50
4061,60856,Quiz 1,50
4062,60114,Module Evaluation,100
4063,69752,Midterm Test,50
4064,55237,Module Evaluation,75
4065,61787,Midterm Test,50
4066,67883,Final Assessment,50
4067,79214,Quiz 2,50
4068,32961,Quiz 1,75
4069,546,Quiz 1,100
4070,73553,Module Evaluation,75
4071,32798,Practice Test,100
4072,12589,Module Evaluation,75
4073,70367,Practice Test,75
4074,53900,Final Assessment,100
4075,65404,Quiz 1,50
4076,36453,Midterm Test,50
4077,64830,Quiz 2,100
4078,68901,Practice Test,75
4079,68073,Course Test,50
4080,34805,Quiz 1,50
4081,48478,Midterm Test,75
4082,35294,Quiz 2,50
4083,49155,Midterm Test,50
4084,21938,Quiz 2,75
4085,19360,Quiz 1,50
4086,23155,Quiz 2,75
4087,36744,Final Assessment,50
4088,61681,Module Evaluation,100
4089,31658,Final Assessment,50
4090,71284,Quiz 2,50
4091,11070,Midterm Test,50
4092,37191,Practice Test,75
4093,68348,Practice Test,75
4094,32874,Quiz 1,50
4095,19548,Course Test,75
4096,44093,Midterm Test,50
4097,13643,Quiz 1,50
4098,21035,Practice Test,75
4099,41569,Course Test,50
4100,1975,Quiz 1,100
4101,44488,Practice Test,100
4102,11374,Midterm Test,100
4103,28007,Practice Test,50
4104,33569,Practice Test,100
4105,44323,Final Assessment,100
4106,45259,Practice Test,100
4107,55653,Practice Test,100
4108,22102,Practice Test,50
4109,44539,Final Assessment,75
4110,12819,Module Evaluation,75
4111,40129,Quiz 1,100
4112,72080,Quiz 2,50
4113,45047,Practice Test,75
4114,57686,Final Assessment,75
4115,59322,Final Assessment,50
4116,42489,Midterm Test,100
4117,46926,Midterm Test,100
4118,74243,Final Assessment,100
4119,76914,Course Test,75
4120,14370,Quiz 2,100
4121,25924,Practice Test,75
4122,16833,Quiz 2,50
4123,25697,Module Evaluation,75
4124,27227,Quiz 1,100
4125,37861,Final Assessment,50
4126,10218,Quiz 2,100
4127,11573,Module Evaluation,100
4128,73008,Midterm Test,75
4129,18956,Quiz 2,50
4130,26831,Quiz 1,50
4131,72683,Midterm Test,100
4132,48084,Course Test,50
4133,49008,Quiz 1,75
4134,7090,Course Test,100
4135,10934,Practice Test,100
4136,24009,Midterm Test,75
4137,19169,Quiz 2,50
4138,16348,Course Test,50
4139,73554,Quiz 2,50
4140,51757,Module Evaluation,50
4141,41219,Midterm Test,50
4142,51534,Practice Test,50
4143,58982,Quiz 2,100
4144,17109,Quiz 1,50
4145,78300,Midterm Test,50
4146,65331,Course Test,50
4147,68005,Practice Test,100
4148,75050,Quiz 2,75
4149,61460,Quiz 2,100
4150,36557,Course Test,100
4151,37920,Final Assessment,50
4152,78619,Quiz 1,100
4153,60329,Quiz 1,50
4154,78291,Quiz 2,50
4155,19241,Module Evaluation,50
4156,42961,Quiz 1,100
4157,57587,Course Test,75
4158,19203,Midterm Test,100
4159,10635,Midterm Test,100
4160,2353,Midterm Test,75
4161,54081,Final Assessment,50
4162,8086,Practice Test,100
4163,43278,Course Test,100
4164,13766,Quiz 1,100
4165,70225,Module Evaluation,50
4166,51804,Practice Test,100
4167,31739,Course Test,100
4168,44131,Quiz 2,50
4169,24790,Final Assessment,75
4170,11562,Quiz 1,100
4171,60161,Course Test,50
4172,20172,Quiz 2,100
4173,59782,Final Assessment,100
4174,16262,Practice Test,75
4175,11190,Final Assessment,50
4176,18601,Module Evaluation,75
4177,29610,Quiz 1,50
4178,43875,Quiz 2,100
4179,48360,Quiz 2,100
4180,57633,Midterm Test,50
4181,71278,Course Test,50
4182,28519,Module Evaluation,50
4183,49951,Quiz 1,50
4184,26592,Quiz 1,75
4185,55519,Practice Test,100
4186,35538,Practice Test,75
4187,10838,Midterm Test,100
4188,31290,Final Assessment,75
4189,66848,Course Test,75
4190,12212,Quiz 2,100
4191,12436,Quiz 2,75
4192,41393,Midterm Test,100
4193,9935,Quiz 2,50
4194,3834,Quiz 2,50
4195,45126,Module Evaluation,100
4196,34558,Quiz 1,50
4197,11983,Course Test,100
4198,39806,Final Assessment,100
4199,35376,Module Evaluation,75
4200,11594,Module Evaluation,50
4201,61762,Final Assessment,75
4202,78590,Practice Test,75
4203,71330,Midterm Test,100
4204,56477,Module Evaluation,75
4205,3015,Quiz 2,50
4206,12155,Practice Test,75
4207,66495,Midterm Test,75
4208,33781,Midterm Test,75
4209,51129,Course Test,50
4210,19099,Module Evaluation,50
4211,34442,Module Evaluation,50
4212,12136,Course Test,75
4213,38948,Midterm Test,50
4214,1324,Quiz 2,100
4215,17608,Midterm Test,75
4216,42752,Midterm Test,100
4217,34146,Final Assessment,100
4218,66729,Practice Test,75
4219,47762,Module Evaluation,50
4220,39667,Final Assessment,75
4221,78397,Quiz 2,75
4222,50789,Practice Test,100
4223,8437,Final Assessment,100
4224,26402,Practice Test,50
4225,33551,Final Assessment,100
4226,19399,Quiz 1,100
4227,64174,Module Evaluation,100
4228,41681,Quiz 2,100
4229,35349,Final Assessment,50
4230,57540,Practice Test,100
4231,25618,Quiz 1,75
4232,12408,Quiz 1,50
4233,29453,Practice Test,75
4234,12010,Final Assessment,75
4235,3662,Final Assessment,100
4236,35709,Practice Test,50
4237,34811,Quiz 2,50
4238,65229,Quiz 2,50
4239,18066,Module Evaluation,75
4240,50902,Final Assessment,50
4241,13386,Module Evaluation,100
4242,19205,Practice Test,100
4243,27444,Practice Test,75
4244,56956,Quiz 2,50
4245,39944,Quiz 2,50
4246,343,Practice Test,100
4247,12226,Quiz 1,100
4248,73749,Quiz 1,75
4249,66377,Final Assessment,100
4250,41987,Course Test,100
4251,40088,Course Test,100
4252,43531,Practice Test,100
4253,17038,Module Evaluation,75
4254,62279,Final Assessment,75
4255,78831,Midterm Test,100
4256,27032,Final Assessment,50
4257,60532,Final Assessment,75
4258,60057,Final Assessment,100
4259,33037,Quiz 2,75
4260,53041,Module Evaluation,50
4261,34387,Quiz 1,100
4262,50521,Quiz 2,50
4263,29648,Practice Test,100
4264,44670,Module Evaluation,50
4265,10269,Practice Test,100
4266,3651,Final Assessment,100
4267,51602,Quiz 2,50
4268,21455,Quiz 2,75
4269,40849,Module Evaluation,75
4270,13431,Midterm Test,50
4271,64706,Midterm Test,50
4272,33602,Quiz 1,50
4273,20527,Final Assessment,50
4274,32090,Final Assessment,50
4275,19658,Quiz 2,75
4276,67829,Course Test,75
4277,815,Course Test,50
4278,47910,Final Assessment,100
4279,44747,Final Assessment,50
4280,19904,Quiz 1,75
4281,61029,Course Test,75
4282,3553,Midterm Test,75
4283,51433,Quiz 1,50
4284,58037,Quiz 2,100
4285,77180,Final Assessment,50
4286,60739,Course Test,50
4287,44480,Module Evaluation,100
4288,5897,Quiz 1,100
4289,7832,Quiz 1,50
4290,40456,Practice Test,100
4291,61034,Course Test,50
4292,63342,Quiz 2,100
4293,17918,Final Assessment,75
4294,6788,Quiz 2,75
4295,76622,Final Assessment,100
4296,71390,Midterm Test,75
4297,42702,Course Test,100
4298,19399,Course Test,100
4299,63188,Quiz 1,100
4300,30020,Midterm Test,50
4301,35626,Course Test,100
4302,66879,Midterm Test,50
4303,5616,Midterm Test,100
4304,64153,Module Evaluation,100
4305,66870,Module Evaluation,50
4306,79263,Quiz 1,100
4307,34440,Course Test,50
4308,56465,Final Assessment,50
4309,30710,Quiz 2,75
4310,48204,Module Evaluation,50
4311,12433,Final Assessment,100
4312,179,Final Assessment,100
4313,13513,Final Assessment,50
4314,56606,Quiz 1,100
4315,61178,Quiz 2,50
4316,64799,Practice Test,50
4317,27159,Quiz 2,50
4318,65863,Quiz 2,100
4319,57137,Module Evaluation,50
4320,24711,Final Assessment,75
4321,2269,Practice Test,50
4322,59120,Module Evaluation,100
4323,57778,Midterm Test,75
4324,42074,Final Assessment,100
4325,28602,Quiz 2,75
4326,57621,Course Test,50
4327,35966,Quiz 2,100
4328,32778,Module Evaluation,75
4329,67392,Midterm Test,75
4330,51951,Practice Test,50
4331,12976,Midterm Test,75
4332,6499,Quiz 1,100
4333,3636,Course Test,75
4334,58824,Course Test,50
4335,44035,Course Test,100
4336,74777,Course Test,50
4337,36291,Practice Test,100
4338,66530,Final Assessment,100
4339,73673,Module Evaluation,100
4340,38218,Final Assessment,50
4341,20603,Quiz 2,100
4342,55466,Midterm Test,75
4343,51746,Course Test,100
4344,20665,Quiz 2,100
4345,4519,Final Assessment,50
4346,73780,Practice Test,100
4347,48109,Quiz 2,100
4348,54914,Practice Test,100
4349,63695,Quiz 2,100
4350,9113,Course Test,75
4351,32482,Course Test,75
4352,3833,Quiz 1,75
4353,49863,Module Evaluation,75
4354,21167,Quiz 2,100
4355,11073,Quiz 1,50
4356,15876,Midterm Test,50
4357,54538,Module Evaluation,50
4358,21774,Quiz 1,50
4359,17385,Practice Test,50
4360,71713,Quiz 1,50
4361,54898,Final Assessment,75
4362,72612,Quiz 2,100
4363,4575,Quiz 2,50
4364,77971,Quiz 2,75
4365,24200,Practice Test,100
4366,5322,Quiz 2,75
4367,53603,Midterm Test,100
4368,15662,Final Assessment,50
4369,3615,Quiz 1,75
4370,77542,Midterm Test,50
4371,66858,Module Evaluation,50
4372,50038,Quiz 1,50
4373,26655,Quiz 2,75
4374,18903,Final Assessment,75
4375,77381,Practice Test,50
4376,56718,Quiz 1,50
4377,75026,Midterm Test,75
4378,10216,Practice Test,100
4379,19379,Quiz 2,75
4380,20685,Practice Test,50
4381,1347,Final Assessment,75
4382,55919,Course Test,50
4383,73488,Practice Test,100
4384,24035,Quiz 1,50
4385,58950,Final Assessment,75
4386,9065,Quiz 1,50
4387,61661,Final Assessment,100
4388,69714,Quiz 2,75
4389,50034,Midterm Test,100
4390,313,Course Test,75
4391,57768,Quiz 2,50
4392,71952,Course Test,75
4393,72194,Course Test,100
4394,3979,Final Assessment,75
4395,2657,Final Assessment,75
4396,10312,Final Assessment,75
4397,5138,Final Assessment,50
4398,31796,Course Test,100
4399,11206,Module Evaluation,100
4400,66742,Midterm Test,100
4401,242,Practice Test,100
4402,29326,Module Evaluation,75
4403,41267,Final Assessment,100
4404,46827,Midterm Test,75
4405,65357,Quiz 2,50
4406,11070,Quiz 1,50
4407,32028,Final Assessment,100
4408,40119,Module Evaluation,50
4409,1702,Midterm Test,75
4410,49198,Quiz 2,100
4411,6292,Final Assessment,100
4412,28053,Quiz 1,75
4413,68407,Midterm Test,100
4414,38617,Quiz 1,50
4415,6761,Midterm Test,100
4416,44881,Course Test,100
4417,57607,Course Test,100
4418,57900,Quiz 1,100
4419,25133,Course Test,50
4420,72918,Quiz 2,50
4421,79697,Quiz 2,50
4422,21116,Quiz 2,100
4423,40871,Quiz 2,75
4424,28508,Final Assessment,75
4425,29653,Final Assessment,75
4426,14460,Quiz 1,50
4427,30970,Midterm Test,75
4428,53400,Final Assessment,50
4429,5168,Quiz 2,50
4430,54585,Quiz 2,75
4431,68779,Quiz 1,50
4432,34048,Course Test,75
4433,26710,Midterm Test,75
4434,72584,Course Test,50
4435,9192,Course Test,50
4436,1091,Course Test,75
4437,16453,Quiz 1,75
4438,64163,Final Assessment,50
4439,12525,Module Evaluation,50
4440,70805,Module Evaluation,50
4441,30941,Course Test,50
4442,30893,Final Assessment,100
4443,20790,Quiz 1,100
4444,16797,Midterm Test,100
4445,36294,Quiz 2,50
4446,64118,Final Assessment,75
4447,31762,Final Assessment,100
4448,41565,Quiz 2,50
4449,23900,Course Test,50
4450,53497,Quiz 1,50
4451,48007,Final Assessment,75
4452,39830,Quiz 2,75
4453,26587,Midterm Test,50
4454,46827,Quiz 1,100
4455,48398,Practice Test,100
4456,78858,Quiz 1,100
4457,58771,Practice Test,75
4458,47677,Midterm Test,75
4459,26605,Final Assessment,100
4460,53930,Quiz 2,75
4461,77015,Module Evaluation,100
4462,45237,Course Test,75
4463,63392,Course Test,100
4464,33226,Quiz 2,50
4465,1590,Module Evaluation,75
4466,52953,Practice Test,50
4467,38489,Final Assessment,75
4468,74337,Quiz 1,50
4469,13574,Module Evaluation,100
4470,64784,Quiz 1,50
4471,70228,Course Test,50
4472,22631,Final Assessment,75
4473,56964,Practice Test,75
4474,14596,Quiz 1,50
4475,65730,Module Evaluation,75
4476,31485,Module Evaluation,75
4477,34615,Course Test,50
4478,42700,Quiz 2,75
4479,53683,Quiz 1,75
4480,32094,Course Test,75
4481,52675,Final Assessment,75
4482,76454,Final Assessment,50
4483,41317,Quiz 2,75
4484,47709,Midterm Test,75
4485,18012,Midterm Test,100
4486,10154,Midterm Test,50
4487,40112,Quiz 2,75
4488,14267,Midterm Test,75
4489,51739,Midterm Test,50
4490,6096,Midterm Test,75
4491,22133,Quiz 1,100
4492,77073,Quiz 1,75
4493,75148,Quiz 1,100
4494,79839,Midterm Test,75
4495,7789,Module Evaluation,50
4496,3233,Module Evaluation,75
4497,79933,Midterm Test,100
4498,34475,Final Assessment,100
4499,6951,Quiz 2,100
4500,32934,Midterm Test,50
4501,57485,Practice Test,75
4502,70402,Practice Test,50
4503,57761,Quiz 2,50
4504,46487,Final Assessment,100
4505,63401,Final Assessment,100
